0.5005000000000001	-205.74977277794483	-28.45440084707184
0.5171833333333333	-206.44942850826396	-52.694389922654864
0.5338666666666667	-207.5080089216974	-59.33050231679287
0.55055	-208.42908960223428	-60.71179728678546
0.5672333333333334	-209.53375922449982	-90.23344205518684
0.5839166666666666	-211.43987878547568	-116.12267200366759
0.6006	-213.40838571368886	-118.03825954715656
0.6172833333333334	-215.37842204569915	-119.91029140547514
0.6339666666666667	-217.4093924369182	-146.55256391805486
0.6506500000000001	-220.26839259509825	-166.0381599778031
0.6673333333333333	-222.94953237484424	-160.87864216532213
0.6840166666666667	-225.6363766220145	-169.29191911223555
0.7007000000000001	-228.59823940922251	-179.57892083763966
0.7173833333333334	-231.62832661396374	-185.42179171041212
0.7340666666666668	-234.78514652595993	-204.49521628815927
0.75075	-238.45165033077865	-212.92209944496662
0.7674333333333334	-241.88964724410698	-211.4199955852607
0.7841166666666667	-245.50603085014018	-220.48640104529164
0.8008000000000001	-249.2465434923182	-210.7355298096514
0.8174833333333333	-252.5375730281222	-217.9349651229004
0.8341666666666667	-256.51830682858565	-216.09056261094833
0.85085	-259.7477948005742	-205.88472463150427
0.8675333333333334	-263.3879938071235	-205.38245099928824
0.8842166666666668	-266.60072258225046	-200.43667243554407
0.9009000000000001	-270.0758974440562	-203.50343599526096
0.9175833333333334	-273.39095389662566	-189.09388427169705
0.9342666666666667	-276.3853300492551	-181.03941658646247
0.9509500000000001	-279.43163576339396	-177.03059437249559
0.9676333333333333	-282.29225088148405	-150.8316460731894
0.9843166666666667	-284.4643850207027	-158.87858242417067
1.0010000000000001	-287.5934995817039	-193.19329890957536
1.0176833333333333	-290.9106014276522	-197.20052309876013
1.0343666666666667	-294.1734237024325	-188.89357401608916
1.05105	-297.2133503473224	-186.58884920312377
1.0677333333333334	-300.3992716375101	-189.01829107170096
1.0844166666666668	-303.5202606594148	-190.98723524118333
1.1011	-306.7718790533909	-205.77207661851358
1.1177833333333334	-310.3861889492525	-204.49719433387295
1.1344666666666667	-313.5952687709978	-208.3582097652219
1.1511500000000001	-317.3384078817521	-220.78593077313732
1.1678333333333333	-320.9621593277948	-213.87165144063394
