2.2022	-203.01958158711295	-4.132517374198477
2.2188833333333333	-203.1378883297191	-22.97158118926534
2.2355666666666667	-203.78606667946144	-26.36387916552316
2.25225	-204.01756309787538	-29.27002819254823
2.2689333333333335	-204.76270995348614	-54.0894324087018
2.285616666666667	-205.82234715924574	-61.33025862037442
2.3023000000000002	-206.80909624945264	-57.858156502352394
2.3189833333333336	-207.75288098120757	-55.10220099252778
2.3356666666666666	-208.64767302256996	-51.458010595150874
2.35235	-209.46986326806575	-61.82034281823512
2.3690333333333333	-210.71041179460508	-81.75204981623529
2.3857166666666667	-212.1976566636008	-96.32318955524781
2.4024	-213.9243955527652	-107.28379157417697
2.4190833333333335	-215.77735917579253	-113.9898280045717
2.435766666666667	-217.7278561471844	-127.30012072547164
2.4524500000000002	-220.02493987066578	-143.63343276301904
2.4691333333333336	-222.52042502037716	-152.66407033180354
2.485816666666667	-225.11883101740364	-161.8933004160366
2.5025	-227.92226481092553	-168.06401525902527
2.5191833333333333	-230.72656699321305	-164.3142542505431
2.5358666666666667	-233.40488376108533	-164.79699832622572
2.55255	-236.22529350403147	-177.00599930874282
2.5692333333333335	-239.3109839380204	-182.78848555007337
2.585916666666667	-242.3243359718856	-187.8412935617523
2.6026000000000002	-245.5786217665309	-189.00972818630476
2.6192833333333336	-248.63096056903532	-183.73960928269872
2.635966666666667	-251.70940006293029	-183.20011646541246
2.65265	-254.7437377884312	-183.88418806077323
2.6693333333333333	-257.8450024712247	-185.6861042491003
2.6860166666666667	-260.93946413354286	-180.85815291190866
2.7027	-263.8796361733854	-174.68970977685737
2.7193833333333335	-266.768277449764	-178.10770665882978
2.736066666666667	-269.82249665223503	-183.70733709697765
2.7527500000000003	-272.89797893089985	-193.54495601425404
2.7694333333333336	-276.2804466845773	-196.04880150951564
2.7861166666666675	-279.43947394126747	-174.11358116196482
2.8028000000000004	-282.09003650934824	-171.74995160972196
2.8194833333333333	-285.17019732664505	-179.33709666618117
2.8361666666666667	-288.0739176347764	-192.77937720142947
2.85285	-291.60260254593277	-210.8208448903938
2.8695333333333335	-295.10830649261925	-222.33369836056715
2.886216666666667	-299.02113694789705	-207.11071946060684
2.9029000000000003	-302.01890083195485	-178.9850194891559
2.9195833333333336	-304.99327043151857	-193.03357335657225
2.936266666666667	-308.45978772961917	-204.90732687903105
2.95295	-311.83034490504883	-202.7523809145407
2.9696333333333333	-315.2249588394676	-209.1235677121645
2.9863166666666667	-318.80810128104474	-211.70263552218384
3.003	-322.28877011139116	-215.46863127593534
3.0196833333333335	-325.9975712779518	-219.33524165301444
3.036366666666667	-329.6072560078801	-217.05714520376853
3.0530500000000003	-333.24004468958424	-220.91951935961168
3.0697333333333336	-336.9786039705125	-227.5697183464457
3.086416666666667	-340.83328762507733	-227.2181727870849
3.1031	-344.56011700250815	-227.7442283567886
3.1197833333333334	-348.43235337791543	-225.65742082429006
3.1364666666666667	-352.089552944012	-225.6970422106033
3.15315	-355.96311135300925	-231.769164028241
3.1698333333333335	-359.8229173837543	-231.81624561800606
3.186516666666667	-363.6980467484634	-227.4036281013624
3.2032000000000003	-367.41061844140313	-221.2552132450392
3.2198833333333337	-371.0805956970729	-225.17475237686477
3.236566666666667	-374.9239493457112	-226.00349232344905
3.25325	-378.6215788909319	-229.34357388997898
3.2699333333333334	-382.5763799278401	-235.3291267522963
3.2866166666666667	-386.47372742023356	-227.26900295132847
3.3033	-390.1595889929828	-225.73147013466493
3.3199833333333335	-394.00563414039357	-232.8853930946911
3.336666666666667	-397.930198275909	-235.9624267069005
3.3533500000000003	-401.8789137781805	-234.99720117642
3.3700333333333337	-405.77127155516223	-238.4625230157947
3.386716666666667	-409.8356132961409	-239.03114889173875
3.4034	-413.74694422318316	-235.70929101956887
3.4200833333333334	-417.7004466398271	-240.94514706225533
3.4367666666666667	-421.78648063016044	-228.78743253005808
3.45345	-425.33432063858004	-221.81986925774584
3.4701333333333335	-429.18787026772725	-230.79945515172932
3.486816666666667	-433.0353291254761	-233.11824557360347
3.5035000000000003	-436.96624906169984	-235.22571149861244
3.5201833333333337	-440.8840270324798	-238.90031738853952
3.536866666666667	-444.93755631856413	-241.30259785934535
3.55355	-448.9354903810532	-229.47404875709944
3.5702333333333334	-452.5943404120926	-215.12350899209946
3.5869166666666668	-456.1134447977563	-200.80907682460727
3.6036000000000006	-459.29466994214044	-204.3977139534358
3.6202833333333335	-462.9335151866693	-227.05851097475633
3.636966666666667	-466.87085559166474	-250.57854833043154
3.6536500000000003	-471.29448608262805	-250.63891395806002
3.6703333333333337	-475.2338406873987	-231.00379141418694
3.687016666666667	-479.00231258948145	-230.83824402169432
3.7037	-482.93614342958915	-232.9910904135531
3.7203833333333334	-486.7764486396136	-231.60870862513818
3.7370666666666668	-490.6641540073813	-228.89710531379248
3.75375	-494.4139820535838	-225.62302783041622
3.7704333333333335	-498.19244236932286	-228.98830618547535
3.787116666666667	-502.0545585366392	-234.04361607909416
3.8038000000000003	-506.0016976924953	-240.64073150044163
3.8204833333333337	-510.0839376110373	-238.9301325680545
3.837166666666667	-513.9739997825161	-234.90251851091313
3.85385	-517.9218516453514	-239.75767855019575
3.8705333333333334	-521.9739143234742	-231.45924019585
3.8872166666666668	-525.6448749598862	-213.34930142970342
3.9039	-529.0926693478453	-238.77228233480898
3.9205833333333335	-533.611910113791	-257.38820137054165
3.937266666666667	-537.6808556669091	-243.59063673875772
3.9539500000000003	-541.7397176929743	-247.16917750502566
3.9706333333333337	-545.9280672229935	-245.43707627747358
3.987316666666667	-549.929134804766	-238.96888350512648
4.0040000000000004	-553.9016623026146	-240.48201962393605
4.020683333333333	-557.9532181928846	-236.89106606354343
4.037366666666667	-561.8059275402682	-239.7429837585289
4.05405	-565.9526424176275	-249.72119121792986
4.070733333333333	-570.1382912872396	-240.4172090300921
4.087416666666667	-573.974563292265	-233.1036193831785
4.1041	-577.9161820539916	-234.03191128374564
4.120783333333334	-581.7834280654326	-245.03876376983695
4.137466666666667	-586.0923088051119	-251.8786470513671
4.1541500000000005	-590.1877789220466	-243.90353124959202
4.170833333333333	-594.23055663114	-199.13820215795772
4.187516666666667	-596.8323569340505	-26.704969768968134
4.2042	-595.1216124557645	92.17970904028343
